gml_id,ad,geojson
bursa_gol.5,ÇALI GÖLETİ,"{""type"":""MultiPolygon"",""coordinates"":[[[[28.914579457,40.143769017],[28.916299949,40.143408502],[28.916276217,40.143292604],[28.916275494,40.143287589],[28.916270411,40.143230974],[28.916267611,40.143212963],[28.916265942,40.143192384],[28.916262554,40.143145198],[28.916260726,40.143122994],[28.916259547,40.143099478],[28.916257385,40.143057223],[28.91625619,40.143032985],[28.916253739,40.143007006],[28.916250541,40.14297066],[28.916247873,40.142943037],[28.91624922,40.142915523],[28.916250307,40.142878753],[28.916251527,40.142852892],[28.916254822,40.142831438],[28.916261902,40.142777437],[28.916264064,40.142762599],[28.916264934,40.142750709],[28.916276075,40.142674011],[28.916276199,40.142672313],[28.916276332,40.142670926],[28.916277871,40.142660452],[28.916288316,40.142591509],[28.916289765,40.142582006],[28.916291818,40.142569281],[28.916300533,40.142512352],[28.916304019,40.142491685],[28.916310194,40.142462528],[28.916316436,40.142435855],[28.916323372,40.142401279],[28.916335207,40.142361451],[28.916339388,40.142347067],[28.91635006,40.142310754],[28.916355912,40.142288486],[28.916371274,40.142229421],[28.916373652,40.142220277],[28.916375383,40.142214596],[28.916382181,40.142195349],[28.916398315,40.142143309],[28.916402058,40.142129723],[28.916408205,40.14210778],[28.916418018,40.142069614],[28.916426966,40.142039226],[28.916439599,40.141997273],[28.916442947,40.141987871],[28.9164556,40.141948669],[28.91646352,40.141926697],[28.916484583,40.141862413],[28.916486064,40.141858078],[28.916486857,40.141855666],[28.916489735,40.141845899],[28.916508904,40.14178367],[28.916514185,40.141767529],[28.916522463,40.14174001],[28.916530545,40.141711416],[28.916541211,40.141676994],[28.916549492,40.14163714],[28.916551547,40.141624611],[28.916558961,40.141586618],[28.916564461,40.141559956],[28.916571381,40.141516647],[28.916575335,40.141496262],[28.916577964,40.141481701],[28.916588299,40.141411041],[28.91658913,40.14140595],[28.916589828,40.141402242],[28.916593895,40.141375694],[28.916603858,40.141324373],[28.91660539,40.141315595],[28.916607741,40.141303369],[28.916619059,40.141247363],[28.916623196,40.141225216],[28.916629759,40.141193656],[28.916635137,40.141171023],[28.916642258,40.141134813],[28.916650227,40.141093931],[28.916651941,40.141083783],[28.91665938,40.141044447],[28.916664784,40.141016426],[28.916671555,40.140976044],[28.916675637,40.140954093],[28.916681387,40.140940471],[28.916698044,40.140905049],[28.916711509,40.140874434],[28.916714637,40.140863365],[28.916723727,40.140842142],[28.916738181,40.140805855],[28.916753527,40.140772634],[28.916767836,40.140739473],[28.916791427,40.140695821],[28.916798313,40.140681809],[28.91680118,40.140675777],[28.916808599,40.14066239],[28.916832708,40.14061075],[28.916842583,40.140590989],[28.916859464,40.140549252],[28.916861369,40.140543657],[28.916881528,40.14050026],[28.916891728,40.14047777],[28.916919359,40.140427122],[28.916927704,40.140416075],[28.916936339,40.14040927],[28.916967015,40.140370996],[28.916974154,40.140362039],[28.917009537,40.140317971],[28.917016395,40.140304905],[28.917031956,40.140257052],[28.917041951,40.140235487],[28.917046075,40.140227282],[28.91704979,40.140212574],[28.917059962,40.140160566],[28.917066745,40.140136856],[28.917065529,40.140107867],[28.917064159,40.140075469],[28.917062951,40.140046832],[28.917061765,40.140018811],[28.91706034,40.139984458],[28.917059162,40.139956811],[28.917052507,40.139934182],[28.917039372,40.139880865],[28.917035547,40.139867118],[28.917030193,40.139859971],[28.917020372,40.139845024],[28.916994252,40.139796741],[28.91698381,40.139777889],[28.916961935,40.139735761],[28.916960054,40.139732052],[28.916936826,40.139688583],[28.916933308,40.139661412],[28.916932834,40.139626188],[28.916929714,40.139598617],[28.916933303,40.13956937],[28.916938089,40.139541868],[28.916941729,40.139508332],[28.91696394,40.139472709],[28.916987041,40.139434191],[28.916997341,40.139417327],[28.916998392,40.139409831],[28.917006646,40.139356756],[28.917010726,40.139330713],[28.917011535,40.139327008],[28.917011361,40.139322657],[28.917005162,40.139303999],[28.916989155,40.139248397],[28.916984259,40.139237373],[28.916935616,40.139199186],[28.916909762,40.139168315],[28.916891968,40.139148818],[28.916887632,40.139145566],[28.916883264,40.139143178],[28.916867277,40.139137084],[28.916808484,40.139116944],[28.916764572,40.139096163],[28.916733426,40.139085001],[28.916678741,40.139062265],[28.916659601,40.139052111],[28.91664573,40.139043939],[28.916625015,40.139047163],[28.91654699,40.139050281],[28.916528598,40.139052564],[28.916514192,40.139053901],[28.916423563,40.139057117],[28.916411382,40.139058135],[28.916400505,40.139058491],[28.916302769,40.139061824],[28.916294124,40.139062121],[28.916283418,40.13906065],[28.916198117,40.139053616],[28.916176403,40.139049906],[28.916130402,40.139036329],[28.916111792,40.139030719],[28.91605806,40.139015333],[28.91603371,40.139001245],[28.916001802,40.138983385],[28.915968235,40.138961662],[28.915938582,40.138940379],[28.915910103,40.138916151],[28.915887507,40.138895192],[28.915858755,40.138865229],[28.915817935,40.138823899],[28.915808414,40.138813521],[28.915801514,40.138806529],[28.915760736,40.138764562],[28.915758022,40.138761813],[28.91571432,40.13871789],[28.915706562,40.138710979],[28.915697141,40.138702096],[28.915650729,40.138663648],[28.915605013,40.138629614],[28.915589907,40.138620318],[28.915577284,40.138613576],[28.915519868,40.138587519],[28.915517314,40.138586397],[28.91545831,40.138556669],[28.915440972,40.138555505],[28.915343559,40.138543857],[28.915340974,40.138543612],[28.91534057,40.138543553],[28.915339819,40.138543346],[28.915243551,40.138529607],[28.915222512,40.138519159],[28.915202078,40.138530274],[28.915190552,40.138546388],[28.915152465,40.138581985],[28.915108024,40.138621846],[28.915098995,40.13863086],[28.915091803,40.138638105],[28.915059654,40.138676969],[28.915052774,40.138685092],[28.915018601,40.1387294],[28.915012119,40.138743385],[28.914995294,40.138787121],[28.914984918,40.138811532],[28.914980917,40.138820107],[28.914972951,40.138838518],[28.914955671,40.138878214],[28.914941456,40.138910846],[28.914921158,40.138941048],[28.914883748,40.138994606],[28.914880147,40.138999085],[28.914877535,40.139001987],[28.914854304,40.139025663],[28.914829832,40.139050281],[28.914790012,40.139093522],[28.914780747,40.139102405],[28.914769795,40.139116487],[28.914719782,40.139145751],[28.914688227,40.139158744],[28.914654046,40.139174264],[28.914642432,40.139177073],[28.914587519,40.139186954],[28.914542201,40.139191554],[28.914537164,40.139191746],[28.914532289,40.139191606],[28.914422133,40.139191516],[28.914419781,40.139191468],[28.914417658,40.139191391],[28.914317535,40.13919142],[28.914303087,40.139191151],[28.914302398,40.139191118],[28.914301182,40.139190766],[28.914219284,40.139166232],[28.914184043,40.139156215],[28.914145968,40.139132914],[28.914066534,40.139106433],[28.914065259,40.139105925],[28.91406491,40.139105775],[28.914063928,40.139105529],[28.913992716,40.139071582],[28.913946255,40.139047848],[28.913927967,40.139031348],[28.913906275,40.13901805],[28.91386676,40.138988376],[28.913826381,40.138958778],[28.913809748,40.138941966],[28.913796282,40.138929785],[28.913763895,40.138886638],[28.913760423,40.138881397],[28.913732118,40.138840759],[28.913723031,40.138827341],[28.913704543,40.138799671],[28.913682558,40.13876768],[28.913672019,40.138751668],[28.913642699,40.138707528],[28.913641683,40.138705962],[28.913613411,40.138662553],[28.913604244,40.138646276],[28.913581861,40.138610402],[28.913566686,40.138584324],[28.913561564,40.138573327],[28.913558751,40.138556788],[28.913549079,40.138506363],[28.913545287,40.13848351],[28.913539896,40.138454746],[28.913535404,40.138425259],[28.91352913,40.138393693],[28.913521045,40.138352722],[28.913519927,40.138345591],[28.913511192,40.138303902],[28.913506469,40.138264304],[28.913503887,40.138251922],[28.913498926,40.138214023],[28.913490716,40.138184861],[28.91346941,40.138138368],[28.913464605,40.138124505],[28.913457473,40.138119411],[28.913450582,40.138114906],[28.913425406,40.138105996],[28.913384437,40.138085866],[28.913332165,40.138077604],[28.913286961,40.138071931],[28.913257061,40.138070424],[28.913214469,40.138066023],[28.913175305,40.138069332],[28.913144774,40.13807606],[28.913097461,40.138079042],[28.913042321,40.138088947],[28.913034053,40.138090427],[28.91298068,40.138100041],[28.912945776,40.138106159],[28.912885965,40.138117046],[28.912863896,40.138120953],[28.912848765,40.138123046],[28.912784992,40.138135737],[28.912753743,40.138141333],[28.912747122,40.138142324],[28.912736811,40.138144518],[28.912656733,40.138158221],[28.912630375,40.138164594],[28.912587207,40.138172302],[28.912561593,40.138176466],[28.91251359,40.13818546],[28.912458844,40.138189113],[28.912449598,40.138190499],[28.912396475,40.138194677],[28.912352006,40.138198751],[28.912316478,40.138205125],[28.912279509,40.138209165],[28.912250076,40.138211983],[28.912183299,40.138219752],[28.912162495,40.138221831],[28.912143053,40.138221516],[28.912067041,40.138220836],[28.912045081,40.138220449],[28.912021294,40.138220182],[28.911953764,40.138219559],[28.911927677,40.138219267],[28.911899586,40.138218874],[28.911840368,40.138218309],[28.911810269,40.138217885],[28.911777584,40.138217367],[28.911727198,40.13821695],[28.911692853,40.138216392],[28.911655824,40.138216037],[28.911613859,40.138215674],[28.911575452,40.138215318],[28.911539851,40.138218963],[28.91149038,40.138222575],[28.911458371,40.138225676],[28.911434059,40.138229395],[28.911352544,40.138240948],[28.911341472,40.138242605],[28.911333653,40.138243767],[28.911284273,40.138250609],[28.911233307,40.138258201],[28.911224576,40.138259578],[28.911210846,40.138262445],[28.911137523,40.138275947],[28.911107852,40.138282618],[28.911050575,40.138300213],[28.911047956,40.13830085],[28.910991429,40.138316585],[28.910966551,40.138326607],[28.91090368,40.138346976],[28.910884873,40.138354745],[28.910875214,40.138357826],[28.910852334,40.138365553],[28.910804183,40.138383632],[28.910758932,40.138396674],[28.910721274,40.138410864],[28.910663775,40.138424594],[28.910642516,40.138430925],[28.91063304,40.138434182],[28.910612794,40.138441864],[28.910559548,40.138468319],[28.910526489,40.138478828],[28.910475936,40.138495079],[28.910456099,40.138498882],[28.910410009,40.138510684],[28.910385245,40.138516569],[28.910310047,40.138536944],[28.910299347,40.138541607],[28.910293554,40.138543486],[28.910281773,40.138546493],[28.910214215,40.138567226],[28.91017707,40.138575162],[28.910119277,40.138584673],[28.910118253,40.138584866],[28.910060211,40.138593499],[28.910014276,40.138596588],[28.909985424,40.138599833],[28.9099431,40.138602932],[28.909907608,40.138606353],[28.90985387,40.138613177],[28.909826096,40.138616035],[28.909800413,40.138615754],[28.909737672,40.138614216],[28.909708666,40.138613927],[28.909675252,40.138611904],[28.909629156,40.138609099],[28.909591093,40.138606803],[28.909536516,40.138598069],[28.909529156,40.138597157],[28.909473166,40.138586951],[28.909438463,40.138577738],[28.909362793,40.138558553],[28.909354943,40.13855653],[28.909351246,40.138555578],[28.909340341,40.138552942],[28.909264811,40.138532767],[28.909236667,40.138524412],[28.909183817,40.138505576],[28.909152728,40.138492301],[28.909118004,40.138478204],[28.909109661,40.138472953],[28.909096884,40.138466873],[28.909044023,40.138433457],[28.908998668,40.138408012],[28.908977994,40.138394319],[28.908944277,40.138379305],[28.908910618,40.138356216],[28.908879122,40.138330476],[28.908860063,40.138304707],[28.908848097,40.138290807],[28.90881623,40.138247719],[28.908810529,40.138240731],[28.908779698,40.138201849],[28.908771837,40.138191267],[28.908757316,40.138172065],[28.90873165,40.138131384],[28.908718577,40.138112773],[28.908692471,40.138070711],[28.908687237,40.138061868],[28.908664098,40.138023585],[28.908657215,40.138006896],[28.908633736,40.137950166],[28.908628459,40.137937849],[28.908626465,40.137934122],[28.908623334,40.137926695],[28.908598304,40.13786997],[28.908588028,40.137844669],[28.908570059,40.137800517],[28.908569497,40.1377989],[28.908552341,40.137755173],[28.9085431,40.137730079],[28.908520106,40.137674416],[28.908516709,40.137665677],[28.908515974,40.137659752],[28.90850737,40.137628859],[28.908493887,40.137585403],[28.908487838,40.13757607],[28.908479028,40.137556],[28.908471751,40.137511056],[28.908451754,40.137486578],[28.90838417,40.137420524],[28.90837243,40.137406511],[28.908361131,40.137397988],[28.908308643,40.137365531],[28.908264883,40.137352003],[28.908224232,40.137341126],[28.908169663,40.137328565],[28.908146695,40.137322874],[28.908130007,40.137324556],[28.908062943,40.137338308],[28.908029831,40.137340901],[28.907992904,40.137342322],[28.907951123,40.137344264],[28.907912597,40.137345758],[28.907870715,40.137348186],[28.907838255,40.137349487],[28.907795401,40.137352065],[28.907746168,40.137355933],[28.907725795,40.137354994],[28.907678252,40.137359979],[28.907624143,40.137361616],[28.907615382,40.137362002],[28.907560986,40.137363627],[28.907504303,40.137365595],[28.907500583,40.137365788],[28.907443727,40.137367691],[28.907386985,40.137367482],[28.907382857,40.137367376],[28.907326341,40.137367096],[28.907274043,40.137365935],[28.907259628,40.137364983],[28.907208875,40.137363619],[28.907163509,40.137362412],[28.907133071,40.13736014],[28.907091367,40.137358785],[28.907054598,40.137357607],[28.907003639,40.137353167],[28.906973807,40.137351988],[28.90695012,40.137349298],[28.906892044,40.13733211],[28.906862173,40.137327654],[28.90685572,40.13732631],[28.906840684,40.137321522],[28.906778942,40.137302329],[28.906737292,40.137288585],[28.906696205,40.137276505],[28.906663542,40.137245791],[28.90663803,40.137231101],[28.906618005,40.137219974],[28.906563707,40.137198567],[28.906519133,40.137158086],[28.906507936,40.137151187],[28.906498558,40.137145644],[28.906463573,40.137132431],[28.906429636,40.13712184],[28.906379755,40.137094487],[28.906358508,40.137086764],[28.906347573,40.137070826],[28.906298471,40.137052889],[28.906202372,40.137004755],[28.906044932,40.136969142],[28.905874339,40.13697195],[28.905648261,40.137024795],[28.905514888,40.137087029],[28.905360648,40.13716598],[28.905277029,40.137227394],[28.905200975,40.137305059],[28.90513264,40.137404427],[28.905070957,40.137487313],[28.90501714,40.13759736],[28.904984495,40.137701597],[28.904987238,40.1377998],[28.905123814,40.137852131],[28.90527293,40.137844218],[28.90544895,40.137781282],[28.90567397,40.137690249],[28.905829124,40.137644033],[28.906041598,40.137613244],[28.906339065,40.137570139],[28.906580889,40.137571615],[28.906915572,40.137587936],[28.90712216,40.137600905],[28.907329663,40.137646607],[28.907480761,40.137709614],[28.907610992,40.13778934],[28.907757732,40.137950659],[28.907881925,40.138068689],[28.908027901,40.138202736],[28.908253592,40.138390045],[28.908464154,40.138544856],[28.908659429,40.138661713],[28.908955898,40.138836939],[28.909165086,40.138942652],[28.909401181,40.138993336],[28.909680228,40.13905423],[28.909802291,40.139095879],[28.910053364,40.139173607],[28.910282657,40.13923532],[28.910491543,40.139330117],[28.910713423,40.139381035],[28.911106664,40.139456416],[28.911378303,40.139506511],[28.911607444,40.139562765],[28.912037906,40.139697562],[28.912346615,40.139801624],[28.912543892,40.139989394],[28.912690955,40.140161623],[28.912888539,40.140360305],[28.913028184,40.140521735],[28.913109282,40.140624098],[28.913218202,40.140704168],[28.9132633,40.140790752],[28.913363278,40.140805474],[28.91348893,40.140721526],[28.913713484,40.140614111],[28.913896613,40.140551045],[28.914116813,40.140541948],[28.914396641,40.140630106],[28.914513432,40.140737333],[28.914512301,40.140950216],[28.914483958,40.141207211],[28.91446257,40.141458633],[28.914412442,40.141699614],[28.914400769,40.142043663],[28.914382048,40.14213676],[28.91440904,40.142338261],[28.914458735,40.142588505],[28.914462565,40.142724893],[28.914490787,40.142970037],[28.914537574,40.143116631],[28.914570602,40.143279822],[28.914631454,40.143420724],[28.914602038,40.143639531],[28.914579457,40.143769017]]]]}"
